case,activity,timestamp,resource,department,group,channel,enddate,responsible,org_group,activity_id
case-5534,Confirmation of receipt,2011/01/28 15:01:55,Resource15,General,,Internet,2011-04-05 11:44:31.845000+02:00,Resource15,Group 1,1
case-5534,T02 Check confirmation of receipt,2011/01/28 15:02:42,Resource15,General,,Internet,2011-04-05 11:44:31.845000+02:00,Resource15,Group 4,2
case-5534,T04 Determine confirmation of receipt,2011/01/28 15:02:58,Resource15,General,,Internet,2011-04-05 11:44:31.845000+02:00,Resource15,Group 3,6
case-5534,T05 Print and send confirmation of receipt,2011/01/28 15:03:08,Resource15,General,,Internet,2011-04-05 11:44:31.845000+02:00,Resource15,Group 2,7
case-5534,T06 Determine necessity of stop advice,2011/02/02 10:00:16,Resource15,General,,Internet,2011-04-05 11:44:31.845000+02:00,Resource15,Group 1,4
case-5534,T10 Determine necessity to stop indication,2011/02/02 10:00:43,Resource15,General,,Internet,2011-04-05 11:44:31.845000+02:00,Resource15,Group 1,5
case-8132,Confirmation of receipt,2011/07/05 12:10:25,Resource16,General,Group 8,Internet,2011-07-27 08:41:31.032000+02:00,Resource11,Group 1,1
case-8132,T02 Check confirmation of receipt,2011/07/05 12:10:56,Resource16,General,Group 8,Internet,2011-07-27 08:41:31.032000+02:00,Resource11,Group 4,2
case-8132,T04 Determine confirmation of receipt,2011/07/05 12:11:23,Resource16,General,Group 8,Internet,2011-07-27 08:41:31.032000+02:00,Resource11,Group 3,6
case-8132,T05 Print and send confirmation of receipt,2011/07/05 12:11:47,Resource16,General,Group 8,Internet,2011-07-27 08:41:31.032000+02:00,Resource11,Group 2,7
case-8132,T06 Determine necessity of stop advice,2011/07/05 12:12:15,Resource16,General,Group 8,Internet,2011-07-27 08:41:31.032000+02:00,Resource11,Group 1,4
case-8132,T10 Determine necessity to stop indication,2011/07/05 12:12:42,Resource16,General,Group 8,Internet,2011-07-27 08:41:31.032000+02:00,Resource11,Group 1,5
case-8852,Confirmation of receipt,2011/08/03 15:40:30,Resource13,General,Group 5,Internet,2011-08-29 12:24:36.662000+02:00,Resource13,EMPTY,1
case-8852,T06 Determine necessity of stop advice,2011/08/03 15:42:29,Resource13,General,Group 5,Internet,2011-08-29 12:24:36.662000+02:00,Resource13,Group 1,4
case-8852,T10 Determine necessity to stop indication,2011/08/03 15:42:45,Resource13,General,Group 5,Internet,2011-08-29 12:24:36.662000+02:00,Resource13,Group 1,5
case-8852,T02 Check confirmation of receipt,2011/08/03 15:43:25,Resource13,General,Group 5,Internet,2011-08-29 12:24:36.662000+02:00,Resource13,EMPTY,2
case-8852,T04 Determine confirmation of receipt,2011/08/03 15:43:57,Resource13,General,Group 5,Internet,2011-08-29 12:24:36.662000+02:00,Resource13,EMPTY,6
case-8852,T05 Print and send confirmation of receipt,2011/08/03 15:44:19,Resource13,General,Group 5,Internet,2011-08-29 12:24:36.662000+02:00,Resource13,EMPTY,7
case-6386,Confirmation of receipt,2011/03/18 08:08:34,Resource02,General,,Internet,2011-04-21 13:54:07.106000+02:00,Resource02,EMPTY,1
case-6386,T02 Check confirmation of receipt,2011/03/18 08:08:53,Resource02,General,,Internet,2011-04-21 13:54:07.106000+02:00,Resource02,Group 4,2
case-6386,T04 Determine confirmation of receipt,2011/03/18 08:09:10,Resource02,General,,Internet,2011-04-21 13:54:07.106000+02:00,Resource02,Group 3,6
case-6386,T05 Print and send confirmation of receipt,2011/03/18 08:09:28,Resource02,General,,Internet,2011-04-21 13:54:07.106000+02:00,Resource02,Group 2,7
case-6386,T06 Determine necessity of stop advice,2011/03/18 08:23:16,Resource02,General,,Internet,2011-04-21 13:54:07.106000+02:00,Resource02,Group 1,4
case-6386,T10 Determine necessity to stop indication,2011/03/18 08:24:46,Resource02,General,,Internet,2011-04-21 13:54:07.106000+02:00,Resource02,Group 1,5
case-6382,Confirmation of receipt,2011/03/28 15:10:34,Resource11,General,,Internet,2011-04-20 11:15:03.092000+02:00,Resource11,EMPTY,1
case-6382,T02 Check confirmation of receipt,2011/03/31 08:45:08,Resource19,General,,Internet,2011-04-20 11:15:03.092000+02:00,Resource11,EMPTY,2
case-6382,T04 Determine confirmation of receipt,2011/03/31 15:11:59,Resource10,General,,Internet,2011-04-20 11:15:03.092000+02:00,Resource11,Group 3,6
case-6382,T05 Print and send confirmation of receipt,2011/04/06 14:04:42,admin1,General,,Internet,2011-04-20 11:15:03.092000+02:00,Resource11,Group 2,7
case-6382,T06 Determine necessity of stop advice,2011/04/13 10:09:03,Resource01,General,,Internet,2011-04-20 11:15:03.092000+02:00,Resource11,Group 1,4
case-6382,T10 Determine necessity to stop indication,2011/04/13 10:09:16,Resource01,General,,Internet,2011-04-20 11:15:03.092000+02:00,Resource11,Group 1,5
case-8982,Confirmation of receipt,2011/08/12 11:47:42,Resource13,General,Group 5,Internet,2011-08-30 10:01:11.614000+02:00,Resource13,EMPTY,1
case-8982,T02 Check confirmation of receipt,2011/08/12 11:49:37,Resource13,General,Group 5,Internet,2011-08-30 10:01:11.614000+02:00,Resource13,EMPTY,2
case-8982,T04 Determine confirmation of receipt,2011/08/12 11:50:06,Resource13,General,Group 5,Internet,2011-08-30 10:01:11.614000+02:00,Resource13,EMPTY,6
case-8982,T05 Print and send confirmation of receipt,2011/08/12 11:52:49,Resource13,General,Group 5,Internet,2011-08-30 10:01:11.614000+02:00,Resource13,EMPTY,7
case-8982,T06 Determine necessity of stop advice,2011/08/12 11:53:06,Resource13,General,Group 5,Internet,2011-08-30 10:01:11.614000+02:00,Resource13,Group 1,4
case-8982,T10 Determine necessity to stop indication,2011/08/12 11:54:03,Resource13,General,Group 5,Internet,2011-08-30 10:01:11.614000+02:00,Resource13,Group 1,5
case-11427,Confirmation of receipt,2012/01/23 14:21:35,Resource05,General,Group 5,Internet,,Resource05,EMPTY,1
case-11427,T02 Check confirmation of receipt,2012/01/23 14:22:11,Resource05,General,Group 5,Internet,,Resource05,Group 4,2
case-11427,T04 Determine confirmation of receipt,2012/01/23 14:22:47,Resource05,General,Group 5,Internet,,Resource05,Group 3,6
case-11427,T05 Print and send confirmation of receipt,2012/01/23 14:36:04,Resource05,General,Group 5,Internet,,Resource05,Group 2,7
case-11427,T06 Determine necessity of stop advice,2012/01/23 14:38:16,Resource05,General,Group 5,Internet,,Resource05,Group 1,4
case-11427,T10 Determine necessity to stop indication,2012/01/23 14:39:21,Resource05,General,Group 5,Internet,,Resource05,Group 1,5
case-9075,Confirmation of receipt,2011/08/17 10:24:11,Resource21,General,Group 5,Internet,2011-10-29 00:00:00.020000+02:00,Resource06,Group 1,1
case-9075,T02 Check confirmation of receipt,2011/08/17 10:24:55,Resource21,General,Group 5,Internet,2011-10-29 00:00:00.020000+02:00,Resource06,Group 4,2
case-9075,T04 Determine confirmation of receipt,2011/08/17 10:26:55,Resource21,General,Group 5,Internet,2011-10-29 00:00:00.020000+02:00,Resource06,Group 3,6
case-9075,T05 Print and send confirmation of receipt,2011/08/17 10:27:44,Resource21,General,Group 5,Internet,2011-10-29 00:00:00.020000+02:00,Resource06,Group 2,7
case-9075,T06 Determine necessity of stop advice,2011/08/17 10:29:21,Resource21,General,Group 5,Internet,2011-10-29 00:00:00.020000+02:00,Resource06,Group 1,4
case-9075,T10 Determine necessity to stop indication,2011/08/17 10:31:14,Resource21,General,Group 5,Internet,2011-10-29 00:00:00.020000+02:00,Resource06,Group 1,5
case-4437,Confirmation of receipt,2010/12/08 14:03:15,Resource15,General,,Internet,2011-01-14 11:39:00.429000+01:00,Resource15,EMPTY,1
case-4437,T02 Check confirmation of receipt,2010/12/08 14:07:33,Resource15,General,,Internet,2011-01-14 11:39:00.429000+01:00,Resource15,Group 4,2
case-4437,T04 Determine confirmation of receipt,2010/12/08 14:07:44,Resource15,General,,Internet,2011-01-14 11:39:00.429000+01:00,Resource15,Group 3,6
case-4437,T05 Print and send confirmation of receipt,2010/12/10 13:53:47,admin1,General,,Internet,2011-01-14 11:39:00.429000+01:00,Resource15,Group 2,7
case-4437,T06 Determine necessity of stop advice,2010/12/24 10:10:47,Resource15,General,,Internet,2011-01-14 11:39:00.429000+01:00,Resource15,Group 1,4
case-4437,T10 Determine necessity to stop indication,2010/12/24 10:11:08,Resource15,General,,Internet,2011-01-14 11:39:00.429000+01:00,Resource15,Group 1,5
case-3997,Confirmation of receipt,2010/11/04 14:30:42,Resource17,Experts,,Internet,2010-12-03 00:00:00.010000+01:00,Resource17,Group 1,1
case-3997,T06 Determine necessity of stop advice,2010/11/04 14:31:21,Resource17,Experts,,Internet,2010-12-03 00:00:00.010000+01:00,Resource17,Group 1,4
case-3997,T10 Determine necessity to stop indication,2010/11/04 14:31:40,Resource17,Experts,,Internet,2010-12-03 00:00:00.010000+01:00,Resource17,Group 1,5
case-3997,T02 Check confirmation of receipt,2010/11/18 11:31:22,Resource04,Experts,,Internet,2010-12-03 00:00:00.010000+01:00,Resource17,EMPTY,2
case-3997,T04 Determine confirmation of receipt,2010/11/22 12:08:49,Resource02,Experts,,Internet,2010-12-03 00:00:00.010000+01:00,Resource17,EMPTY,6
case-3997,T05 Print and send confirmation of receipt,2010/11/30 09:15:04,admin1,Experts,,Internet,2010-12-03 00:00:00.010000+01:00,Resource17,Group 2,7
case-9887,Confirmation of receipt,2011/10/12 09:12:32,Resource30,General,Group 5,Internet,2011-10-12 00:00:00.020000+02:00,Resource23,EMPTY,1
case-9887,T06 Determine necessity of stop advice,2011/10/12 09:13:03,Resource30,General,Group 5,Internet,2011-10-12 00:00:00.020000+02:00,Resource23,Group 1,4
case-9887,T10 Determine necessity to stop indication,2011/10/12 09:13:22,Resource30,General,Group 5,Internet,2011-10-12 00:00:00.020000+02:00,Resource23,Group 1,5
case-9887,T02 Check confirmation of receipt,2011/10/13 07:45:02,admin2,General,Group 5,Internet,2011-10-12 00:00:00.020000+02:00,Resource23,EMPTY,2
case-7008,Confirmation of receipt,2011/04/19 15:04:50,Resource08,General,,Internet,2011-05-17 00:00:00.020000+02:00,Resource08,EMPTY,1
case-7008,T06 Determine necessity of stop advice,2011/04/19 15:29:59,Resource08,General,,Internet,2011-05-17 00:00:00.020000+02:00,Resource08,Group 1,4
case-7008,T10 Determine necessity to stop indication,2011/04/19 15:30:15,Resource08,General,,Internet,2011-05-17 00:00:00.020000+02:00,Resource08,Group 1,5
case-7008,T02 Check confirmation of receipt,2011/04/19 15:31:22,Resource08,General,,Internet,2011-05-17 00:00:00.020000+02:00,Resource08,EMPTY,2
case-7008,T04 Determine confirmation of receipt,2011/04/19 15:32:07,Resource08,General,,Internet,2011-05-17 00:00:00.020000+02:00,Resource08,EMPTY,6
case-7008,T05 Print and send confirmation of receipt,2011/04/19 15:33:31,Resource08,General,,Internet,2011-05-17 00:00:00.020000+02:00,Resource08,EMPTY,7
case-8183,Confirmation of receipt,2011/06/27 09:47:40,Resource06,General,Group 5,Desk,2011-08-30 09:42:28.600000+02:00,Resource06,Group 1,1
case-8183,T02 Check confirmation of receipt,2011/06/27 10:47:24,Resource06,General,Group 5,Desk,2011-08-30 09:42:28.600000+02:00,Resource06,Group 4,2
case-8183,T04 Determine confirmation of receipt,2011/06/27 13:03:24,Resource06,General,Group 5,Desk,2011-08-30 09:42:28.600000+02:00,Resource06,Group 3,6
case-8183,T05 Print and send confirmation of receipt,2011/06/27 13:03:43,Resource06,General,Group 5,Desk,2011-08-30 09:42:28.600000+02:00,Resource06,Group 2,7
case-8183,T06 Determine necessity of stop advice,2011/06/27 13:07:18,Resource06,General,Group 5,Desk,2011-08-30 09:42:28.600000+02:00,Resource06,Group 1,4
case-8183,T10 Determine necessity to stop indication,2011/06/27 13:07:56,Resource06,General,Group 5,Desk,2011-08-30 09:42:28.600000+02:00,Resource06,Group 1,5
case-7757,Confirmation of receipt,2011/06/01 08:58:23,Resource11,General,Group 8,Internet,2011-07-12 07:47:56.905000+02:00,Resource11,Group 1,1
case-7757,T02 Check confirmation of receipt,2011/06/01 08:58:42,Resource11,General,Group 8,Internet,2011-07-12 07:47:56.905000+02:00,Resource11,Group 4,2
case-7757,T04 Determine confirmation of receipt,2011/06/01 08:59:18,Resource11,General,Group 8,Internet,2011-07-12 07:47:56.905000+02:00,Resource11,Group 3,6
case-7757,T05 Print and send confirmation of receipt,2011/06/01 08:59:33,Resource11,General,Group 8,Internet,2011-07-12 07:47:56.905000+02:00,Resource11,Group 2,7
case-7757,T06 Determine necessity of stop advice,2011/06/01 09:00:10,Resource11,General,Group 8,Internet,2011-07-12 07:47:56.905000+02:00,Resource11,Group 1,4
case-7757,T10 Determine necessity to stop indication,2011/06/01 09:06:03,Resource11,General,Group 8,Internet,2011-07-12 07:47:56.905000+02:00,Resource11,Group 1,5
case-10357,Confirmation of receipt,2011/11/09 11:29:46,Resource06,General,Group 5,Internet,2011-11-14 09:21:48.989000+01:00,Resource06,EMPTY,1
case-10357,T02 Check confirmation of receipt,2011/11/09 11:30:08,Resource06,General,Group 5,Internet,2011-11-14 09:21:48.989000+01:00,Resource06,Group 4,2
case-10357,T04 Determine confirmation of receipt,2011/11/09 11:30:27,Resource06,General,Group 5,Internet,2011-11-14 09:21:48.989000+01:00,Resource06,Group 3,6
case-10357,T05 Print and send confirmation of receipt,2011/11/09 11:30:44,Resource06,General,Group 5,Internet,2011-11-14 09:21:48.989000+01:00,Resource06,Group 2,7
case-10357,T06 Determine necessity of stop advice,2011/11/09 11:31:04,Resource06,General,Group 5,Internet,2011-11-14 09:21:48.989000+01:00,Resource06,Group 1,4
case-10357,T10 Determine necessity to stop indication,2011/11/09 11:31:33,Resource06,General,Group 5,Internet,2011-11-14 09:21:48.989000+01:00,Resource06,Group 1,5
case-10357,T11 Create document X request unlicensed,2011/11/09 11:34:00,Resource06,General,Group 5,Internet,2011-11-14 09:21:48.989000+01:00,Resource06,Group 1,12
case-10357,T12 Check document X request unlicensed,2011/11/09 11:40:14,Resource06,General,Group 5,Internet,2011-11-14 09:21:48.989000+01:00,Resource06,Group 4,13
case-10357,T14 Determine document X request unlicensed,2011/11/09 11:40:39,Resource06,General,Group 5,Internet,2011-11-14 09:21:48.989000+01:00,Resource06,Group 3,14
case-10357,T15 Print document X request unlicensed,2011/11/14 09:21:48,admin1,General,Group 5,Internet,2011-11-14 09:21:48.989000+01:00,Resource06,EMPTY,15
case-6297,Confirmation of receipt,2011/03/10 08:56:43,Resource15,General,Group 5,Desk,2011-10-18 10:30:07.730000+02:00,Resource02,EMPTY,1
case-6297,T06 Determine necessity of stop advice,2011/03/10 08:57:34,Resource15,General,Group 5,Desk,2011-10-18 10:30:07.730000+02:00,Resource02,Group 1,4
case-6297,T10 Determine necessity to stop indication,2011/03/10 08:58:06,Resource15,General,Group 5,Desk,2011-10-18 10:30:07.730000+02:00,Resource02,Group 1,5
case-6297,T02 Check confirmation of receipt,2011/03/14 12:39:41,Resource18,General,Group 5,Desk,2011-10-18 10:30:07.730000+02:00,Resource02,EMPTY,2
case-6297,T04 Determine confirmation of receipt,2011/03/14 12:41:16,Resource18,General,Group 5,Desk,2011-10-18 10:30:07.730000+02:00,Resource02,EMPTY,6
case-6297,T05 Print and send confirmation of receipt,2011/03/15 12:19:36,admin1,General,Group 5,Desk,2011-10-18 10:30:07.730000+02:00,Resource02,Group 2,7
case-5355,Confirmation of receipt,2011/03/01 13:43:51,Resource12,General,,Internet,2011-04-07 15:45:12.541000+02:00,Resource12,EMPTY,1
case-5355,T02 Check confirmation of receipt,2011/03/02 08:27:07,Resource12,General,,Internet,2011-04-07 15:45:12.541000+02:00,Resource12,EMPTY,2
case-5355,T06 Determine necessity of stop advice,2011/03/02 08:33:01,Resource12,General,,Internet,2011-04-07 15:45:12.541000+02:00,Resource12,Group 1,4
case-5355,T10 Determine necessity to stop indication,2011/03/02 08:33:39,Resource12,General,,Internet,2011-04-07 15:45:12.541000+02:00,Resource12,Group 1,5
case-5355,T04 Determine confirmation of receipt,2011/03/02 09:00:13,Resource10,General,,Internet,2011-04-07 15:45:12.541000+02:00,Resource12,Group 3,6
case-5355,T05 Print and send confirmation of receipt,2011/03/02 14:26:03,admin1,General,,Internet,2011-04-07 15:45:12.541000+02:00,Resource12,Group 2,7
case-7523,Confirmation of receipt,2011/05/24 09:51:25,Resource02,General,,Internet,2011-09-01 12:40:46.536000+02:00,Resource02,Group 1,1
case-7523,T02 Check confirmation of receipt,2011/05/24 09:51:50,Resource02,General,,Internet,2011-09-01 12:40:46.536000+02:00,Resource02,Group 4,2
case-7523,T04 Determine confirmation of receipt,2011/05/24 09:52:19,Resource02,General,,Internet,2011-09-01 12:40:46.536000+02:00,Resource02,Group 3,6
case-7523,T05 Print and send confirmation of receipt,2011/05/24 09:52:32,Resource02,General,,Internet,2011-09-01 12:40:46.536000+02:00,Resource02,Group 2,7
case-7523,T06 Determine necessity of stop advice,2011/05/24 10:26:18,Resource02,General,,Internet,2011-09-01 12:40:46.536000+02:00,Resource02,Group 1,4
case-7523,T10 Determine necessity to stop indication,2011/05/24 10:27:12,Resource02,General,,Internet,2011-09-01 12:40:46.536000+02:00,Resource02,Group 1,5
case-10709,Confirmation of receipt,2012/01/10 13:14:31,Resource09,General,Group 5,Internet,,Resource09,EMPTY,1
case-10709,T02 Check confirmation of receipt,2012/01/10 13:15:26,Resource09,General,Group 5,Internet,,Resource09,Group 4,2
case-10709,T06 Determine necessity of stop advice,2012/01/10 13:47:41,Resource09,General,Group 5,Internet,,Resource09,Group 1,4
case-10709,T10 Determine necessity to stop indication,2012/01/10 14:09:25,Resource09,General,Group 5,Internet,,Resource09,Group 1,5
case-10709,T04 Determine confirmation of receipt,2012/01/10 14:11:40,Resource09,General,Group 5,Internet,,Resource09,Group 3,6
case-10709,T05 Print and send confirmation of receipt,2012/01/10 14:12:14,Resource09,General,Group 5,Internet,,Resource09,Group 2,7
case-7567,Confirmation of receipt,2011/05/18 14:33:56,Resource01,General,,Internet,2011-06-09 11:33:30.970000+02:00,Resource11,Group 1,1
case-7567,T02 Check confirmation of receipt,2011/05/18 14:35:12,Resource01,General,,Internet,2011-06-09 11:33:30.970000+02:00,Resource11,Group 4,2
case-7567,T04 Determine confirmation of receipt,2011/05/18 14:35:24,Resource01,General,,Internet,2011-06-09 11:33:30.970000+02:00,Resource11,Group 3,6
case-7567,T05 Print and send confirmation of receipt,2011/05/18 14:35:33,Resource01,General,,Internet,2011-06-09 11:33:30.970000+02:00,Resource11,Group 2,7
case-7567,T06 Determine necessity of stop advice,2011/05/23 12:30:30,Resource07,General,,Internet,2011-06-09 11:33:30.970000+02:00,Resource11,Group 1,4
case-7567,T10 Determine necessity to stop indication,2011/05/23 12:30:48,Resource07,General,,Internet,2011-06-09 11:33:30.970000+02:00,Resource11,Group 1,5
case-8550,Confirmation of receipt,2011/07/13 10:50:42,Resource27,General,Group 5,Internet,2011-09-30 09:05:15.234000+02:00,Resource22,Group 1,1
case-8550,T02 Check confirmation of receipt,2011/09/23 11:27:41,Resource22,General,Group 5,Internet,2011-09-30 09:05:15.234000+02:00,Resource22,EMPTY,2
case-8550,T04 Determine confirmation of receipt,2011/09/23 11:28:22,Resource22,General,Group 5,Internet,2011-09-30 09:05:15.234000+02:00,Resource22,Group 3,6
case-8550,T05 Print and send confirmation of receipt,2011/09/23 11:30:00,Resource22,General,Group 5,Internet,2011-09-30 09:05:15.234000+02:00,Resource22,Group 2,7
case-8550,T06 Determine necessity of stop advice,2011/09/23 11:30:38,Resource22,General,Group 5,Internet,2011-09-30 09:05:15.234000+02:00,Resource22,EMPTY,4
case-8550,T10 Determine necessity to stop indication,2011/09/23 11:31:25,Resource22,General,Group 5,Internet,2011-09-30 09:05:15.234000+02:00,Resource22,Group 1,5
case-4832,Confirmation of receipt,2010/12/20 11:15:59,Resource12,General,,Post,2010-12-31 10:44:23.501000+01:00,Resource12,EMPTY,1
case-4832,T02 Check confirmation of receipt,2010/12/20 11:58:52,Resource12,General,,Post,2010-12-31 10:44:23.501000+01:00,Resource12,EMPTY,2
case-4832,T04 Determine confirmation of receipt,2010/12/20 11:59:19,Resource12,General,,Post,2010-12-31 10:44:23.501000+01:00,Resource12,Group 3,6
case-4832,T05 Print and send confirmation of receipt,2010/12/20 12:00:32,Resource12,General,,Post,2010-12-31 10:44:23.501000+01:00,Resource12,EMPTY,7
case-4832,T06 Determine necessity of stop advice,2010/12/20 12:07:19,Resource12,General,,Post,2010-12-31 10:44:23.501000+01:00,Resource12,Group 1,4
case-4832,T10 Determine necessity to stop indication,2010/12/20 12:08:11,Resource12,General,,Post,2010-12-31 10:44:23.501000+01:00,Resource12,Group 1,5
case-6645,Confirmation of receipt,2011/03/28 14:13:54,Resource11,General,,Post,2011-04-26 15:11:59.286000+02:00,Resource11,EMPTY,1
case-6645,T06 Determine necessity of stop advice,2011/03/28 14:14:38,Resource11,General,,Post,2011-04-26 15:11:59.286000+02:00,Resource11,Group 1,4
case-6645,T10 Determine necessity to stop indication,2011/03/28 14:15:05,Resource11,General,,Post,2011-04-26 15:11:59.286000+02:00,Resource11,Group 1,5
case-6645,T02 Check confirmation of receipt,2011/03/31 08:37:26,Resource19,General,,Post,2011-04-26 15:11:59.286000+02:00,Resource11,EMPTY,2
case-6645,T04 Determine confirmation of receipt,2011/03/31 15:20:45,Resource10,General,,Post,2011-04-26 15:11:59.286000+02:00,Resource11,Group 3,6
case-6645,T05 Print and send confirmation of receipt,2011/04/06 14:06:51,admin1,General,,Post,2011-04-26 15:11:59.286000+02:00,Resource11,Group 2,7
case-4553,Confirmation of receipt,2010/12/03 14:05:12,Resource02,General,,Internet,2011-01-19 13:55:58.483000+01:00,Resource02,EMPTY,1
case-4553,T02 Check confirmation of receipt,2010/12/06 11:02:58,Resource04,General,,Internet,2011-01-19 13:55:58.483000+01:00,Resource02,EMPTY,2
case-4553,T04 Determine confirmation of receipt,2010/12/06 11:56:23,Resource10,General,,Internet,2011-01-19 13:55:58.483000+01:00,Resource02,Group 3,6
case-4553,T05 Print and send confirmation of receipt,2010/12/06 15:11:57,admin1,General,,Internet,2011-01-19 13:55:58.483000+01:00,Resource02,Group 2,7
case-4553,T06 Determine necessity of stop advice,2010/12/13 12:51:15,Resource02,General,,Internet,2011-01-19 13:55:58.483000+01:00,Resource02,Group 1,4
case-4553,T07-1 Draft intern advice aspect 1,2010/12/13 12:52:55,Resource02,General,,Internet,2011-01-19 13:55:58.483000+01:00,Resource02,Group 13,16
case-4553,T07-4 Draft internal advice to hold for type 4,2010/12/13 12:53:31,Resource02,General,,Internet,2011-01-19 13:55:58.483000+01:00,Resource02,Group 12,22
case-4553,T06 Determine necessity of stop advice,2010/12/13 12:55:22,Resource02,General,,Internet,2011-01-19 13:55:58.483000+01:00,Resource02,Group 1,4
case-4553,T10 Determine necessity to stop indication,2010/12/13 12:55:53,Resource02,General,,Internet,2011-01-19 13:55:58.483000+01:00,Resource02,Group 1,5
case-6225,Confirmation of receipt,2011/03/04 09:26:31,Resource02,General,,Internet,2011-03-23 14:46:49.016000+01:00,Resource02,EMPTY,1
case-6225,T02 Check confirmation of receipt,2011/03/04 09:26:57,Resource02,General,,Internet,2011-03-23 14:46:49.016000+01:00,Resource02,Group 4,2
case-6225,T06 Determine necessity of stop advice,2011/03/04 10:09:04,Resource02,General,,Internet,2011-03-23 14:46:49.016000+01:00,Resource02,Group 1,4
case-6225,T10 Determine necessity to stop indication,2011/03/04 10:23:59,Resource02,General,,Internet,2011-03-23 14:46:49.016000+01:00,Resource02,Group 1,5
case-6225,T04 Determine confirmation of receipt,2011/03/04 10:39:14,Resource10,General,,Internet,2011-03-23 14:46:49.016000+01:00,Resource02,Group 3,6
case-6225,T05 Print and send confirmation of receipt,2011/03/04 10:47:18,Resource02,General,,Internet,2011-03-23 14:46:49.016000+01:00,Resource02,Group 2,7
case-4059,Confirmation of receipt,2010/11/03 08:28:13,Resource11,General,,e-mail,2010-11-30 12:43:36.529000+01:00,Resource07,Group 1,1
case-4059,T06 Determine necessity of stop advice,2010/11/03 08:29:04,Resource11,General,,e-mail,2010-11-30 12:43:36.529000+01:00,Resource07,Group 1,4
case-4059,T10 Determine necessity to stop indication,2010/11/03 08:29:32,Resource11,General,,e-mail,2010-11-30 12:43:36.529000+01:00,Resource07,Group 1,5
case-4059,T02 Check confirmation of receipt,2010/11/04 10:26:39,Resource19,General,,e-mail,2010-11-30 12:43:36.529000+01:00,Resource07,EMPTY,2
case-4059,T04 Determine confirmation of receipt,2010/11/11 14:57:37,Resource10,General,,e-mail,2010-11-30 12:43:36.529000+01:00,Resource07,Group 3,6
case-4059,T05 Print and send confirmation of receipt,2010/11/16 10:07:03,admin1,General,,e-mail,2010-11-30 12:43:36.529000+01:00,Resource07,Group 2,7
case-9088,Confirmation of receipt,2011/09/05 09:20:22,Resource30,General,Group 7,Internet,2011-09-05 10:52:52.445000+02:00,Resource35,EMPTY,1
case-9088,T06 Determine necessity of stop advice,2011/09/05 10:52:53,admin2,General,Group 7,Internet,2011-09-05 10:52:52.445000+02:00,Resource35,Group 1,4
case-9088,T02 Check confirmation of receipt,2011/09/05 10:52:54,admin2,General,Group 7,Internet,2011-09-05 10:52:52.445000+02:00,Resource35,Group 4,2
case-8342,Confirmation of receipt,2011/06/30 11:31:44,Resource27,General,Group 5,Internet,2011-07-13 09:48:49.381000+02:00,Resource14,Group 1,1
case-8342,T02 Check confirmation of receipt,2011/07/07 10:57:28,Resource14,General,Group 5,Internet,2011-07-13 09:48:49.381000+02:00,Resource14,Group 4,2
case-8342,T04 Determine confirmation of receipt,2011/07/07 10:57:46,Resource14,General,Group 5,Internet,2011-07-13 09:48:49.381000+02:00,Resource14,Group 3,6
case-8342,T05 Print and send confirmation of receipt,2011/07/07 10:58:03,Resource14,General,Group 5,Internet,2011-07-13 09:48:49.381000+02:00,Resource14,Group 2,7
case-8342,T06 Determine necessity of stop advice,2011/07/07 10:58:51,Resource14,General,Group 5,Internet,2011-07-13 09:48:49.381000+02:00,Resource14,Group 1,4
case-8342,T10 Determine necessity to stop indication,2011/07/07 10:59:11,Resource14,General,Group 5,Internet,2011-07-13 09:48:49.381000+02:00,Resource14,Group 1,5
case-6498,Confirmation of receipt,2011/03/24 13:42:52,Resource08,General,,Internet,2011-06-27 08:56:56.974000+02:00,Resource08,EMPTY,1
case-6498,T02 Check confirmation of receipt,2011/03/24 13:43:13,Resource08,General,,Internet,2011-06-27 08:56:56.974000+02:00,Resource08,Group 4,2
case-6498,T04 Determine confirmation of receipt,2011/03/24 14:10:38,Resource18,General,,Internet,2011-06-27 08:56:56.974000+02:00,Resource08,EMPTY,6
case-6498,T06 Determine necessity of stop advice,2011/03/24 14:13:19,Resource08,General,,Internet,2011-06-27 08:56:56.974000+02:00,Resource08,Group 1,4
case-6498,T10 Determine necessity to stop indication,2011/03/24 14:13:34,Resource08,General,,Internet,2011-06-27 08:56:56.974000+02:00,Resource08,Group 1,5
case-6498,T05 Print and send confirmation of receipt,2011/03/24 14:44:46,admin1,General,,Internet,2011-06-27 08:56:56.974000+02:00,Resource08,Group 2,7
case-7584,Confirmation of receipt,2011/05/18 10:50:58,Resource21,General,,Internet,2011-08-18 08:47:56.972000+02:00,Resource21,Group 1,1
case-7584,T02 Check confirmation of receipt,2011/05/18 10:51:50,Resource21,General,,Internet,2011-08-18 08:47:56.972000+02:00,Resource21,Group 4,2
case-7584,T04 Determine confirmation of receipt,2011/05/18 10:54:18,Resource21,General,,Internet,2011-08-18 08:47:56.972000+02:00,Resource21,Group 3,6
case-7584,T05 Print and send confirmation of receipt,2011/05/18 11:11:45,Resource21,General,,Internet,2011-08-18 08:47:56.972000+02:00,Resource21,EMPTY,7
case-7584,T06 Determine necessity of stop advice,2011/05/18 11:13:26,Resource21,General,,Internet,2011-08-18 08:47:56.972000+02:00,Resource21,Group 1,4
